source_name,query,category,title,title_key,price,old_price,discount_pct,currency_id,sold_quantity,demand_signal_type,demand_signal_value,rating,reviews_count,seller_text,shipping_text,item_url,image_url,is_sponsored,is_full,is_catalog,fetched_date,fetched_at,source_file,source_record_id
amazon,fone bluetooth,headset_fone,"Fone de Ouvido Bluetooth 5.4 TWS com IPX4 à Prova d’Água, Redução de Ruído e Microfone – Ideal para Corrida, Academia e Trabalho (iOS e Android)",fone ouvido bluetooth 5 4 tws ipx4 prova d agua reducao ruido microfone ideal corrida academia trabalho ios,41.49,,,BRL,500,bsr_or_reviews_proxy,500.00,,93,,"Fone de Ouvido Bluetooth 5.4 TWS com IPX4 à Prova d’Água, Redução de Ruído e Microfone – Ideal para Corrida, Academia e Trabalho (iOS e Android) 4,6 4,6 de 5 estrelas (93) Mais de 500 compras no mês passado Preço, página do produto R$ 41,49 R$41 , 49 De: R$ 47,02 De: R$ 47,02 R$47,02 em até 2x de R$ 20,74 R$20,74 sem juros Mais por Menos: 5% off em 5+ itens Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho",https://www.amazon.com.br/dp/B0GMRZS4QD,https://m.media-amazon.com/images/I/51vF9tKkrzL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:13:56.828 -0300,market_web_listings_raw_202605041156.csv,13616118-09b1-4fc6-a308-6f03cbc29356
amazon,fone bluetooth,headset_fone,"Fones de Ouvido Sem Fio Bluetooth 5.4 Compatível com Todo Celular Cancelamento Ruído Bateria 16 Horas, Conecta com Notebook-Branco",fones ouvido sem fio bluetooth 5 4 compativel todo celular cancelamento ruido bateria 16 horas conecta notebook branco,19.99,,,BRL,,bsr_or_reviews_proxy,3.00,,3,,"Fones de Ouvido Sem Fio Bluetooth 5.4 Compatível com Todo Celular Cancelamento Ruído Bateria 16 Horas, Conecta com Notebook-Branco 5,0 5,0 de 5 estrelas (3) Economize 71% Preço, página do produto R$ 19,99 R$19 , 99 De: R$ 69,00 De: R$ 69,00 R$69,00 Menor preço em 30 dias Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho",https://www.amazon.com.br/dp/B0GWLY8HCX,https://m.media-amazon.com/images/I/51QgHifEYEL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:13:56.828 -0300,market_web_listings_raw_202605041156.csv,fc2e7b3d-ef5f-4b24-8668-4ba031dd006f
amazon,fone bluetooth,headset_fone,"Fone De Ouvido Bluetooth, Fone Sem Fio, Compatível Com Todo Celular, Cancelamento Ruído, Bateria de Longa Duração, Até 16 Horas de Uso Microfone - Conecta Case e Fones Com Celular, Controle Touch",fone ouvido bluetooth fone sem fio compativel todo celular cancelamento ruido bateria longa duracao ate 16 horas uso,24.90,,,BRL,500,bsr_or_reviews_proxy,500.00,1.0,21,,"Fone De Ouvido Bluetooth, Fone Sem Fio, Compatível Com Todo Celular, Cancelamento Ruído, Bateria de Longa Duração, Até 16 Horas de Uso Microfone - Conecta Case e Fones Com Celular, Controle Touch 4,2 4,2 de 5 estrelas (21) Mais de 500 compras no mês passado Preço, página do produto R$ 24,90 R$24 , 90 De: R$ 39,90 De: R$ 39,90 R$39,90 Promoção disponível de R$ 80,00 off Entrega GRÁTIS: Amanhã, 3 de mai. no seu primeiro pedido Chega antes do Dia das Mães Somente 1 em estoque. Adicionar ao carrinho",https://www.amazon.com.br/dp/B0GMRS7T13,https://m.media-amazon.com/images/I/51X93Dd3NsL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 18:04:33.559 -0300,market_web_listings_raw_202605041156.csv,53edc8ea-8ad0-4d9d-ba3e-e892a9063d12
amazon,fone bluetooth,headset_fone,"PHILIPS, Fone de Ouvido Sem Fio TWS, TAT2500BK/00, Bluetooth, Com Cancelamento de Ruído Ativo ANC, Com Microfone, Até 24 horas de bateria, iPX4, Preto",philips fone ouvido sem fio tws tat2500bk 00 bluetooth cancelamento ruido ativo anc microfone ate 24 horas bateria,157.49,,,BRL,500,bsr_or_reviews_proxy,500.00,2.0,508,,"PHILIPS, Fone de Ouvido Sem Fio TWS, TAT2500BK/00, Bluetooth, Com Cancelamento de Ruído Ativo ANC, Com Microfone, Até 24 horas de bateria, iPX4, Preto 4,2 4,2 de 5 estrelas (508) Mais de 500 compras no mês passado R$ 157,49 R$157 , 49 R$ 209,00 R$209,00 à vista no Pix ou NuPay Limite Adicional ou em até 5x de R$ 33,33 R$33,33 sem juros Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho Mais opções de compra R$ 149,90(12 ofertas de novos)",https://www.amazon.com.br/dp/B0FVGQ8DD4,https://m.media-amazon.com/images/I/51GRflT8RkL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:13:56.828 -0300,market_web_listings_raw_202605041156.csv,131eb4d2-db71-4856-9af7-e68e49ce07de
amazon,headset gamer,headset_fone,Headset Gamer Redragon Zeus Lite Preto P3 H510-LT,headset gamer redragon zeus lite preto p3 h510 lt,145.99,,,BRL,1000,bsr_or_reviews_proxy,1000.00,3.0,1300,,"Headset Gamer Redragon Zeus Lite Preto P3 H510-LT 4,8 4,8 de 5 estrelas (1,3 mil) Mais de 1 mil compras no mês passado R$ 145,99 R$145 , 99 R$ 249,90 R$249,90 à vista no Pix ou NuPay Limite Adicional ou em até 5x de R$ 33,98 R$33,98 sem juros Entrega GRÁTIS: Hoje no seu primeiro pedido Ou entrega mais rápida: Hoje 07:00 - 10:59 Chega antes do Dia das Mães Adicionar ao carrinho Mais opções de compra R$ 168,60(18 ofertas de novos)",https://www.amazon.com.br/dp/B0F1C3MRMF,https://m.media-amazon.com/images/I/61pvhJpLRRL._AC_UL320_.jpg,False,True,False,2026-05-03,2026-05-03 01:03:30.551 -0300,market_web_listings_raw_202605041156.csv,3de6ac94-190b-4b4d-85f9-d23514a846e6
amazon,headset gamer,headset_fone,"Havit Fone de Ouvido Headset Gamer Fuxi-H3 Black Com Fio e Sem Fio, Wireless 2,4GHz, Bluetooth, Cabo USB-C",havit fone ouvido headset gamer fuxi h3 black fio sem fio wireless 2 4ghz bluetooth cabo usb c,176.34,,,BRL,3000,bsr_or_reviews_proxy,3000.00,3.0,6900,,"Mais vendido Havit Fone de Ouvido Headset Gamer Fuxi-H3 Black Com Fio e Sem Fio, Wireless 2,4GHz, Bluetooth, Cabo USB-C 4,6 4,6 de 5 estrelas (6,9 mil) Mais de 3 mil compras no mês passado Preço, página do produto R$ 176,34 R$176 , 34 De: R$ 265,45 De: R$ 265,45 R$265,45 em até 5x de R$ 35,26 R$35,26 sem juros 90 dias de Amazon Music grátis incluso Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho",https://www.amazon.com.br/dp/B0CHJXCJTW,https://m.media-amazon.com/images/I/71g1gS6qGmL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:10.827 -0300,market_web_listings_raw_202605041156.csv,34502836-5834-421e-9952-8dc14e20b18f
amazon,headset gamer,headset_fone,Headset Gamer Redragon Zeus Pro Preto Sem Fio 7.1 H510-PRO,headset gamer redragon zeus pro preto sem fio 7 1 h510 pro,360.68,,,BRL,1000,bsr_or_reviews_proxy,1000.00,1.0,4400,,"Headset Gamer Redragon Zeus Pro Preto Sem Fio 7.1 H510-PRO 4,7 4,7 de 5 estrelas (4,4 mil) Mais de 1 mil compras no mês passado Preço, página do produto R$ 360,68 R$360 , 68 De: R$ 447,50 De: R$ 447,50 R$447,50 em até 7x de R$ 51,52 R$51,52 sem juros 90 dias de Amazon Music grátis incluso Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho Mais opções de compra R$ 358,34(15 ofertas de novos)",https://www.amazon.com.br/dp/B0CNKVYLF5,https://m.media-amazon.com/images/I/61Vu8zV3QUL._AC_UL320_.jpg,False,True,False,2026-05-03,2026-05-03 04:02:50.948 -0300,market_web_listings_raw_202605041156.csv,ec0c1dfc-ed98-4e1f-99fb-dbfecae2dad8
amazon,headset gamer,headset_fone,"JBL, Fone de Ouvido Com Fio, Quantum 100M2, Headset Gamer, Over Ear, Microfone Removível - Preto",jbl fone ouvido fio quantum 100m2 headset gamer over ear microfone removivel preto,190.07,,,BRL,500,bsr_or_reviews_proxy,500.00,1.0,6700,,"JBL, Fone de Ouvido Com Fio, Quantum 100M2, Headset Gamer, Over Ear, Microfone Removível - Preto 4,7 4,7 de 5 estrelas (6,7 mil) Mais de 500 compras no mês passado R$ 190,07 R$190 , 07 R$ 228,97 R$228,97 à vista no Pix ou NuPay Limite Adicional ou em até 7x de R$ 32,71 R$32,71 sem juros Entrega GRÁTIS: qua., 6 de mai. no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho Mais opções de compra R$ 215,73(16 ofertas de novos)",https://www.amazon.com.br/dp/B0D6NLHV8N,https://m.media-amazon.com/images/I/61KmVBD4ZfL._AC_UL320_.jpg,False,True,False,2026-05-03,2026-05-03 01:03:30.551 -0300,market_web_listings_raw_202605041156.csv,71a8f2b6-a83b-444b-87bb-833e4bbdfeab
kabum,webcam,webcam,Frete grátis* Webcam UGREEN 1080P Full HD 30FPS USB Microfone Duplo PC,frete gratis webcam ugreen 1080p full hd 30fps usb microfone duplo pc,28.00,,,BRL,,retailer_offer,,,,," Frete grátis* Webcam UGREEN 1080P Full HD 30FPS USB Microfone Duplo PC R$ 160,72 No PIX ou 7x de R$ 28,00",https://www.kabum.com.br/produto/887762/camera-webcam-ugreen-hd-1080p-30fps-preto-cinza,https://images.kabum.com.br/produtos/fotos/sync_mirakl/887762/medium/Webcam-UGREEN-1080P-Full-HD-30FPS-USB-Microfone-Duplo-PC_1773925140.jpg,False,True,False,2026-05-02,2026-05-02 04:23:44.631 -0300,market_web_listings_raw_202605041156.csv,846acb5e-cf32-4a12-bdc1-e94d8e44d245
amazon,headset gamer,headset_fone,HyperX Cloud Stinger 2 - Headset gamer (preto),hyperx cloud stinger 2 headset gamer preto,209.99,,,BRL,50,bsr_or_reviews_proxy,50.00,2.0,6800,,"HyperX Cloud Stinger 2 - Headset gamer (preto) 4,7 4,7 de 5 estrelas (6,8 mil) Mais de 50 compras no mês passado R$ 209,99 R$209 , 99 R$ 299,00 R$299,00 à vista no Pix ou NuPay Limite Adicional ou em até 6x de R$ 41,17 R$41,17 sem juros Entrega GRÁTIS: Hoje no seu primeiro pedido Ou entrega mais rápida: Hoje 07:00 - 10:59 Chega antes do Dia das Mães Adicionar ao carrinho",https://www.amazon.com.br/dp/B0B8PGDMWK,https://m.media-amazon.com/images/I/61gKp5mi0-L._AC_UL320_.jpg,False,True,False,2026-05-03,2026-05-03 01:03:30.551 -0300,market_web_listings_raw_202605041156.csv,d76ca5a8-8ccf-413c-ac16-8842a2ea1a83
amazon,headset gamer,headset_fone,"Headset Gamer Redragon Hylas Preto RGB H260RGB, Único",headset gamer redragon hylas preto rgb h260rgb unico,106.90,,,BRL,200,bsr_or_reviews_proxy,200.00,2.0,751,,"Headset Gamer Redragon Hylas Preto RGB H260RGB, Único 4,6 4,6 de 5 estrelas (751) Mais de 200 compras no mês passado Ofertas 5.5 Preço, página do produto R$ 106,90 R$106 , 90 De: R$ 112,93 De: R$ 112,93 R$112,93 em até 3x de R$ 35,63 R$35,63 sem juros 90 dias de Amazon Music grátis incluso Entrega GRÁTIS: Hoje no seu primeiro pedido Ou entrega mais rápida: Hoje 07:00 - 10:59 Chega antes do Dia das Mães Adicionar ao carrinho",https://www.amazon.com.br/dp/B09BFZSRGN,https://m.media-amazon.com/images/I/51Cm9mmZHeL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:10.827 -0300,market_web_listings_raw_202605041156.csv,9f29f837-98df-47bd-a9ab-69ded6bcf698
amazon,headset gamer,headset_fone,"Havit Headphone Fone de Ouvido H2232d, Gamer, Iluminação RGB, com Microfone, Falante de 50mm, Conector 3.5mm, HAVIT, HV-H2232d, Cabo USB para Iluminação",havit headphone fone ouvido h2232d gamer iluminacao rgb microfone falante 50mm conector 3 5mm havit hv h2232d cabo,86.99,,,BRL,500,bsr_or_reviews_proxy,500.00,2.0,9500,,"Havit Headphone Fone de Ouvido H2232d, Gamer, Iluminação RGB, com Microfone, Falante de 50mm, Conector 3.5mm, HAVIT, HV-H2232d, Cabo USB para Iluminação 4,6 4,6 de 5 estrelas (9,5 mil) Mais de 500 compras no mês passado Preço, página do produto R$ 86,99 R$86 , 99 De: R$ 169,00 De: R$ 169,00 R$169,00 90 dias de Amazon Music grátis incluso Entrega GRÁTIS: Hoje no seu primeiro pedido Ou entrega mais rápida: Hoje 07:00 - 10:59 Chega antes do Dia das Mães Adicionar ao carrinho",https://www.amazon.com.br/dp/B07N78G8GB,https://m.media-amazon.com/images/I/516HwNOJoUL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:10.827 -0300,market_web_listings_raw_202605041156.csv,17786d1c-607e-4465-8f1b-90b487581324
amazon,headset gamer,headset_fone,HEADSET GAMER HYPERX CLOUD STINGER 2 CORE PC PRETO,headset gamer hyperx cloud stinger 2 core pc preto,189.99,,,BRL,300,bsr_or_reviews_proxy,300.00,2.0,6800,,"HEADSET GAMER HYPERX CLOUD STINGER 2 CORE PC PRETO 4,7 4,7 de 5 estrelas (6,8 mil) Mais de 300 compras no mês passado R$ 189,99 R$189 , 99 R$ 269,00 R$269,00 à vista no Pix ou NuPay Limite Adicional ou em até 6x de R$ 37,25 R$37,25 sem juros Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho",https://www.amazon.com.br/dp/B0BCFKG49M,https://m.media-amazon.com/images/I/71WXVepOnFL._AC_UL320_.jpg,False,True,False,2026-05-03,2026-05-03 01:03:30.551 -0300,market_web_listings_raw_202605041156.csv,64b9126b-8d9c-4d8c-b2cc-29ca09f1739b
kabum,webcam,webcam,Frete grátis* Webcam Lenovo Pro - 4k (até 30fps) - 4xc1q25246,frete gratis webcam lenovo pro 4k ate 30fps 4xc1q25246,99.90,,,BRL,,retailer_offer,,,,," Frete grátis* Webcam Lenovo Pro - 4k (até 30fps) - 4xc1q25246 R$ 899,10 No PIX ou 10x de R$ 99,90",https://www.kabum.com.br/produto/911042/webcam-lenovo-pro-4k-ate-30fps-4xc1q25246,https://images.kabum.com.br/produtos/fotos/sync_mirakl/911042/medium/Webcam-Lenovo-Pro-4k-at-30fps-4xc1q25246_1770928765.jpg,False,False,False,2026-05-02,2026-05-02 04:23:44.631 -0300,market_web_listings_raw_202605041156.csv,be824efd-e284-43fb-b91a-14711de8db42
amazon,headset gamer,headset_fone,"Headset Wireless HyperX Cloud Stinger 2 – Áudio Espacial DTS, Conexão 2,4 GHz, Bateria 20H, Conforto HyperX, Microfone Dobrável, Para Jogos e Streaming, Preto (676A2AA)",headset wireless hyperx cloud stinger 2 audio espacial dts conexao 2 4 ghz bateria 20h conforto hyperx microfone,399.00,,,BRL,100,bsr_or_reviews_proxy,100.00,2.0,599,,"Headset Wireless HyperX Cloud Stinger 2 – Áudio Espacial DTS, Conexão 2,4 GHz, Bateria 20H, Conforto HyperX, Microfone Dobrável, Para Jogos e Streaming, Preto (676A2AA) 4,6 4,6 de 5 estrelas (599) Mais de 100 compras no mês passado Ofertas 5.5 Preço, página do produto R$ 399,00 R$399 , 00 De: R$ 569,00 De: R$ 569,00 R$569,00 em até 7x de R$ 57,00 R$57,00 sem juros 90 dias de Amazon Music grátis incluso Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho",https://www.amazon.com.br/dp/B0BJDQ5VHD,https://m.media-amazon.com/images/I/716ev66fkBL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:10.827 -0300,market_web_listings_raw_202605041156.csv,4f5a0cc3-16d8-4c78-9158-c554775e63fd
amazon,headset gamer,headset_fone,"JBL, Fone de Ouvido Gamer, Quantum 100N, PC, Windows 10 e Xbox - Exclusivo Amazon",jbl fone ouvido gamer quantum 100n pc windows 10 xbox exclusivo amazon,160.30,,,BRL,50,bsr_or_reviews_proxy,50.00,1.0,6700,,"JBL, Fone de Ouvido Gamer, Quantum 100N, PC, Windows 10 e Xbox - Exclusivo Amazon 4,7 4,7 de 5 estrelas (6,7 mil) Mais de 50 compras no mês passado Economize 30% Preço, página do produto R$ 160,30 R$160 , 30 De: R$ 229,00 De: R$ 229,00 R$229,00 em até 6x de R$ 26,71 R$26,71 sem juros 90 dias de Amazon Music grátis incluso Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho",https://www.amazon.com.br/dp/B0D9P282P2,https://m.media-amazon.com/images/I/612AwTC7HrL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:10.827 -0300,market_web_listings_raw_202605041156.csv,b4cb4d2b-43df-4523-982b-6d2e3718be14
amazon,headset gamer,headset_fone,"Havit Fone de Ouvido Gamer Five-Mode Fuxi-H7 White Black, Sem fio e Com Fio, Wireless 2,4GHz, Bluetooth, USB, Cabo 3,5mm, Falante de 40 mm, Microfone Destacável com Cancelamento de Ruído",havit fone ouvido gamer five mode fuxi h7 white black sem fio fio wireless 2 4ghz bluetooth usb,314.10,,,BRL,100,bsr_or_reviews_proxy,100.00,2.4,216,,"Havit Fone de Ouvido Gamer Five-Mode Fuxi-H7 White Black, Sem fio e Com Fio, Wireless 2,4GHz, Bluetooth, USB, Cabo 3,5mm, Falante de 40 mm, Microfone Destacável com Cancelamento de Ruído 4,5 4,5 de 5 estrelas (216) Mais de 100 compras no mês passado Preço, página do produto R$ 314,10 R$314 , 10 De: R$ 440,00 De: R$ 440,00 R$440,00 em até 6x de R$ 52,35 R$52,35 sem juros 90 dias de Amazon Music grátis incluso Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho",https://www.amazon.com.br/dp/B0DMSKLY91,https://m.media-amazon.com/images/I/71o+-BmLVyL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:10.827 -0300,market_web_listings_raw_202605041156.csv,39273f16-214e-4fad-b326-61c8ebd17bda
amazon,headset gamer,headset_fone,"Havit Fone de Ouvido Headset Gamer Fuxi-H3 Gray, Com Fio e Sem Fio, Wireless 2,4GHz, Bluetooth, Cabo USB-C, Cabo 3,5mm. Surround, Baixa Latência, Quad-Mode",havit fone ouvido headset gamer fuxi h3 gray fio sem fio wireless 2 4ghz bluetooth cabo usb c,176.39,,,BRL,100,bsr_or_reviews_proxy,100.00,3.0,700,,"Havit Fone de Ouvido Headset Gamer Fuxi-H3 Gray, Com Fio e Sem Fio, Wireless 2,4GHz, Bluetooth, Cabo USB-C, Cabo 3,5mm. Surround, Baixa Latência, Quad-Mode 4,7 4,7 de 5 estrelas (700) Mais de 100 compras no mês passado Preço, página do produto R$ 176,39 R$176 , 39 De: R$ 278,97 De: R$ 278,97 R$278,97 em até 5x de R$ 35,27 R$35,27 sem juros 90 dias de Amazon Music grátis incluso Entrega GRÁTIS: Hoje no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho",https://www.amazon.com.br/dp/B0CK2DNDZM,https://m.media-amazon.com/images/I/71IC7WwrN0L._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:10.827 -0300,market_web_listings_raw_202605041156.csv,aaf3345a-780e-442e-91bc-dc4bf2839548
amazon,headset gamer,headset_fone,"JBL, Fone de Ouvido Com Fio, JBL, Quantum 100M2, Headset Gamer, Over Ear, Microfone Removível - Verde",jbl fone ouvido fio jbl quantum 100m2 headset gamer over ear microfone removivel verde,177.98,,,BRL,300,bsr_or_reviews_proxy,300.00,1.0,6700,,"JBL, Fone de Ouvido Com Fio, JBL, Quantum 100M2, Headset Gamer, Over Ear, Microfone Removível - Verde 4,7 4,7 de 5 estrelas (6,7 mil) Mais de 300 compras no mês passado R$ 177,98 R$177 , 98 R$ 219,00 R$219,00 à vista no Pix ou NuPay Limite Adicional ou em até 6x de R$ 34,67 R$34,67 sem juros Entrega GRÁTIS: qua., 6 de mai. no seu primeiro pedido Chega antes do Dia das Mães Somente 1 em estoque. Adicionar ao carrinho Mais opções de compra R$ 170,10(11 ofertas de novos)",https://www.amazon.com.br/dp/B0D6NJCK5G,https://m.media-amazon.com/images/I/61HhDfm-+EL._AC_UL320_.jpg,False,True,False,2026-05-03,2026-05-03 03:05:15.607 -0300,market_web_listings_raw_202605041156.csv,b03b4f60-5f52-4a0a-8db9-c3d89472a778
amazon,headset gamer,headset_fone,"Headset Gamer Logitech G335 com Almofadas com Espuma de Memória, Design Leve e Conexão 3,5mm para PC, PlayStation, Xbox, Nintendo Switch e Mobile - Preto",headset gamer logitech g335 almofadas espuma memoria design leve conexao 3 5mm pc playstation xbox nintendo switch mobile,349.98,,,BRL,100,bsr_or_reviews_proxy,100.00,3.0,6800,,"Headset Gamer Logitech G335 com Almofadas com Espuma de Memória, Design Leve e Conexão 3,5mm para PC, PlayStation, Xbox, Nintendo Switch e Mobile - Preto 4,7 4,7 de 5 estrelas (6,8 mil) Mais de 100 compras no mês passado R$ 349,98 R$349 , 98 R$ 599,90 R$599,90 à vista no Pix ou NuPay Limite Adicional ou em até 8x de R$ 51,46 R$51,46 sem juros Entrega GRÁTIS: Hoje no seu primeiro pedido Ou entrega mais rápida: Hoje 07:00 - 10:59 Chega antes do Dia das Mães Adicionar ao carrinho Mais opções de compra R$ 399,00(7 ofertas de novos)",https://www.amazon.com.br/dp/B08KKBSDTY,https://m.media-amazon.com/images/I/71YEF3ZjzkL._AC_UL320_.jpg,False,True,False,2026-05-03,2026-05-03 03:05:15.607 -0300,market_web_listings_raw_202605041156.csv,15a00ce8-9425-480e-a810-c9e246b4cce3
amazon,headset gamer,headset_fone,HyperX Cloud Stinger™ Core - Headset Gamer Wireless,hyperx cloud stinger core headset gamer wireless,427.00,,,BRL,100,bsr_or_reviews_proxy,100.00,4.6,9200,,"HyperX Cloud Stinger™ Core - Headset Gamer Wireless 4,6 4,6 de 5 estrelas (9,2 mil) Mais de 100 compras no mês passado Preço, página do produto R$ 427,00 R$427 , 00 De: R$ 899,00 De: R$ 899,00 R$899,00 em até 8x de R$ 53,37 R$53,37 sem juros 90 dias de Amazon Music grátis incluso Entrega GRÁTIS: Amanhã, 3 de mai. no seu primeiro pedido Chega antes do Dia das Mães Adicionar ao carrinho Mais opções de compra R$ 410,75(6 ofertas de novos)",https://www.amazon.com.br/dp/B08BTHXJFN,https://m.media-amazon.com/images/I/61Z9PlHSQjL._AC_UL320_.jpg,False,True,False,2026-05-03,2026-05-02 21:04:53.942 -0300,market_web_listings_raw_202605041156.csv,1ad78434-6714-4ff9-a50d-3411ee88e21b
amazon,hub usb,mouse,"Hub USB 3.0 (4 Portas) Expansor até 5Gbps | Acabamento Alumínio | Ideal p/HD Externo, Pen Drive, Teclado, Mouse, PC, Notebook",hub usb 3 0 4 portas expansor ate 5gbps acabamento aluminio ideal p hd externo pen drive teclado,17.89,,,BRL,400,bsr_or_reviews_proxy,400.00,3.0,237,,"Hub USB 3.0 (4 Portas) Expansor até 5Gbps | Acabamento Alumínio | Ideal p/HD Externo, Pen Drive, Teclado, Mouse, PC, Notebook 4,5 4,5 de 5 estrelas (237) Mais de 400 compras no mês passado Ofertas 5.5 Preço, página do produto R$ 17,89 R$17 , 89 De: R$ 19,99 De: R$ 19,99 R$19,99 Mais por Menos: 5% off em 5+ itens Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B0FTSHK5KX,https://m.media-amazon.com/images/I/51RWK77o+jL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:22.978 -0300,market_web_listings_raw_202605041156.csv,1e7978f1-67f2-420b-b902-0974bfa9e7b6
amazon,hub usb,hub_adaptador,"Hub USB-C 3.0 Extensor Adaptador 7 em 1 - HDMI 4K, USB 3.0, USB 2.0, USB-C PD 100W, Leitor de Cartão SD/TF Premium",hub usb c 3 0 extensor adaptador 7 1 hdmi 4k usb 3 0 usb 2 0 usb,58.90,,,BRL,,bsr_or_reviews_proxy,1.00,3.0,1,,"Hub USB-C 3.0 Extensor Adaptador 7 em 1 - HDMI 4K, USB 3.0, USB 2.0, USB-C PD 100W, Leitor de Cartão SD/TF Premium 5,0 5,0 de 5 estrelas (1) Preço, página do produto R$ 58,90 R$58 , 90 De: R$ 62,00 De: R$ 62,00 R$62,00 em até 2x de R$ 29,45 R$29,45 sem juros Mais por Menos: 5% off em 5+ itens Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B0GX7ZFY2J,https://m.media-amazon.com/images/I/61vJ82C7+LL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 16:05:55.737 -0300,market_web_listings_raw_202605041156.csv,f65b1399-fab2-4184-86e3-e4b02ad8b849
amazon,hub usb,hub_adaptador,"Adaptador Hub 7 em 1 USB-C Premium com Saída HDMI 4K a 60Hz, 7 Portas, USB 3.0, Leitor de Cartão SD, Fonte de Alimentação Tipo C, Carregamento Rápido Multiportas",adaptador hub 7 1 usb c premium saida hdmi 4k 60hz 7 portas usb 3 0 leitor cartao,34.90,,,BRL,1000,bsr_or_reviews_proxy,1000.00,1.0,866,,"Adaptador Hub 7 em 1 USB-C Premium com Saída HDMI 4K a 60Hz, 7 Portas, USB 3.0, Leitor de Cartão SD, Fonte de Alimentação Tipo C, Carregamento Rápido Multiportas 4,4 4,4 de 5 estrelas (866) Mais de 1 mil compras no mês passado Preço, página do produto R$ 34,90 R$34 , 90 De: R$ 39,90 De: R$ 39,90 R$39,90 Mais por Menos: 5% off em 5+ itens Entrega GRÁTIS: Amanhã, 3 de mai. no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B0DZ9WD8HB,https://m.media-amazon.com/images/I/71meNHlW9LL._AC_UL320_.jpg,False,True,False,2026-05-03,2026-05-02 23:03:22.362 -0300,market_web_listings_raw_202605041156.csv,b5315790-9688-483a-9fef-4bfcaf2c9269
amazon,hub usb,hub_adaptador,"Expansor Hub Usb 3.0 4 Portas Com Led Super Rápido 5.0 Gbps,( cores variadas )",expansor hub usb 3 0 4 portas led super rapido 5 0 gbps cores variadas,14.70,,,BRL,500,bsr_or_reviews_proxy,500.00,3.0,9500,,"Expansor Hub Usb 3.0 4 Portas Com Led Super Rápido 5.0 Gbps,( cores variadas ) 4,4 4,4 de 5 estrelas (9,5 mil) Mais de 500 compras no mês passado Preço, página do produto R$ 14,70 R$14 , 70 De: R$ 18,39 De: R$ 18,39 R$18,39 Entrega GRÁTIS: Hoje no seu primeiro pedido Somente 1 em estoque. Adicionar ao carrinho Mais opções de compra R$ 12,15(12 ofertas de novos)",https://www.amazon.com.br/dp/B08QQ74K4D,https://m.media-amazon.com/images/I/51dRPTWsVkL._AC_UL320_.jpg,False,True,False,2026-05-03,2026-05-03 03:05:28.970 -0300,market_web_listings_raw_202605041156.csv,7de922a2-43ac-4d8c-9976-59b8e6b06576
