product_id,product_name,product_name_key,domain_id,category,status,brand,line,model,gtin,main_color,first_image_url,queries,query_count,fetched_date,fetched_at,source_file
MLB21965996,Base Suporte Notebook Regulável Preto,base suporte notebook regulavel preto,MLB-LAPTOP_STANDS,notebook_acessorio,active,Resolve,,3.3.1,7897004700738,,https://http2.mlstatic.com/D_NQ_NP_690767-MLB48741761037_012022-F.jpg,base notebook | suporte notebook,2,2026-05-03,2026-05-02 22:16:03.261 -0300,mercado_livre_products_raw_202605041308.csv
MLB65020176,Suporte Notebook Alumínio Portátil Articulado Regulável Base Suporte Prateado,suporte notebook aluminio portatil articulado regulavel base suporte prateado,MLB-LAPTOP_STANDS,notebook_acessorio,active,ChocoForma,Suporte,suporte notebook aluminio,7905100124515,,https://http2.mlstatic.com/D_NQ_NP_980675-MLA105423724626_012026-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:07:49.195 -0300,mercado_livre_products_raw_202605041308.csv
MLB22689667,Almofada Bandeja Suporte Notebook Mãe Como É Grande Meu Amor,almofada bandeja suporte notebook mae como grande meu amor,MLB-CUSHIONS,notebook_acessorio,active,Deluzz,,Almofada Bandeja Suporte Notebook Mãe Como É Grande Meu Amor,7908379314281,,https://http2.mlstatic.com/D_NQ_NP_849221-MLU54963255310_042023-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:07:49.195 -0300,mercado_livre_products_raw_202605041308.csv
MLB37612880,"Base Suporte Notebook, Netbook, Tablet Dobravel",base suporte notebook netbook tablet dobravel,MLB-LAPTOP_STANDS,notebook_acessorio,active,Blackwatch,,,7905245323620,,https://http2.mlstatic.com/D_NQ_NP_821833-MLU76694161110_062024-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:07:49.195 -0300,mercado_livre_products_raw_202605041308.csv
MLB37006051,"Base Suporte Notebook,netbook, Tablet Dobravel",base suporte notebook netbook tablet dobravel,MLB-LAPTOP_STANDS,notebook_acessorio,active,Blackwatch,,,7905245322029,,https://http2.mlstatic.com/D_NQ_NP_653078-MLU76322969278_052024-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:07:49.195 -0300,mercado_livre_products_raw_202605041308.csv
MLB36960335,Suporte Notebook Alumínio Regulável - Antiderrapante - 270g,suporte notebook aluminio regulavel antiderrapante 270g,MLB-LAPTOP_STANDS,notebook_acessorio,active,Shop Br,,,7894652439645,,https://http2.mlstatic.com/D_NQ_NP_927836-MLU76217032248_052024-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:46.295 -0300,mercado_livre_products_raw_202605041308.csv
MLB37298641,"Base Suporte Notebook, Netbook, Tablet Dobravel",base suporte notebook netbook tablet dobravel,MLB-LAPTOP_STANDS,notebook_acessorio,active,Blackwatch,,,7905245324702,,https://http2.mlstatic.com/D_NQ_NP_839965-MLU76515769880_052024-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:46.295 -0300,mercado_livre_products_raw_202605041308.csv
MLB27994390,Suporte Notebook Rosa Kzs-03 Kazuk,suporte notebook rosa kzs 03 kazuk,MLB-LAPTOP_STANDS,notebook_acessorio,active,Kazuk,Home/Office,KZS-03,7909468528145,,https://http2.mlstatic.com/D_NQ_NP_682055-MLA96261374416_102025-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:46.295 -0300,mercado_livre_products_raw_202605041308.csv
MLB39348497,Mesa De Apoio Lateral Canto Para Sofá Cama Suporte Notebook,mesa apoio lateral canto sofa cama suporte notebook,MLB-SHELVES,notebook_acessorio,active,,,Mesa Lateral com Tampo,17898590295629,Preto,https://http2.mlstatic.com/D_NQ_NP_801579-MLU78419419687_082024-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:46.295 -0300,mercado_livre_products_raw_202605041308.csv
MLB37621659,"Base Suporte Notebook, Netbook, Tablet Dobravel",base suporte notebook netbook tablet dobravel,MLB-LAPTOP_STANDS,notebook_acessorio,active,Blackwatch,,,7905245322548,,https://http2.mlstatic.com/D_NQ_NP_705525-MLU76898965231_062024-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:46.295 -0300,mercado_livre_products_raw_202605041308.csv
MLB22880678,Suporte Notebook Laptop Regulável Antiaquecimento,suporte notebook laptop regulavel antiaquecimento,MLB-LAPTOP_STANDS,notebook_acessorio,active,Wp Connect,Escritório,Ergonômico,7908136559023,,https://http2.mlstatic.com/D_NQ_NP_629772-MLU69116679030_042023-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:46.295 -0300,mercado_livre_products_raw_202605041308.csv
MLB22547688,Suporte Notebook Dobrável Ergonômico Preto Netbook,suporte notebook dobravel ergonomico preto netbook,MLB-LAPTOP_STANDS,notebook_acessorio,active,Genérica,,88860,7802069405764,,https://http2.mlstatic.com/D_NQ_NP_613596-MLA93868548520_102025-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:46.295 -0300,mercado_livre_products_raw_202605041308.csv
MLB64171776,"Capa Para Notebook 15,6 Polegadas + Suporte Notebook Em Aço Preto",capa notebook 15 6 polegadas suporte notebook aco preto,MLB-LAPTOP_CASES,notebook_acessorio,active,Taber,Luva para Notebook Casual Home,"Casual Office 15,6",7892657564690,Preto,https://http2.mlstatic.com/D_NQ_NP_899644-MLA103927060480_012026-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:49.810 -0300,mercado_livre_products_raw_202605041308.csv
MLB37205422,"Base Suporte Notebook,netbook, Tablet Dobravel",base suporte notebook netbook tablet dobravel,MLB-LAPTOP_STANDS,notebook_acessorio,active,Blackwatch,,,7905245322289,,https://http2.mlstatic.com/D_NQ_NP_952099-MLU76646546047_052024-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:46.295 -0300,mercado_livre_products_raw_202605041308.csv
MLB67595437,Suporte Notebook - Cases 2b Box Preto,suporte notebook cases 2b box preto,MLB-LAPTOP_STANDS,notebook_acessorio,active,2B Box,,2B BOX,00619205344507,,https://http2.mlstatic.com/D_NQ_NP_797413-MLA109191676392_042026-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:46.295 -0300,mercado_livre_products_raw_202605041308.csv
MLB39071850,Base Suporte Notebook Regulável Preto,base suporte notebook regulavel preto,MLB-LAPTOP_STANDS,notebook_acessorio,active,Six,,Suporte Notebook Preto,7805318073981,,https://http2.mlstatic.com/D_NQ_NP_686696-MLU78211659727_082024-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:46.295 -0300,mercado_livre_products_raw_202605041308.csv
MLB37608458,"Base Suporte Notebook,netbook, Tablet Dobravel",base suporte notebook netbook tablet dobravel,MLB-LAPTOP_STANDS,notebook_acessorio,active,Blackwatch,,,7905245323361,,https://http2.mlstatic.com/D_NQ_NP_953703-MLU76897329161_062024-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:46.295 -0300,mercado_livre_products_raw_202605041308.csv
MLB37608455,"Base Suporte Notebook,netbook, Tablet Dobravel",base suporte notebook netbook tablet dobravel,MLB-LAPTOP_STANDS,notebook_acessorio,active,Blackwatch,,,7905245324184,,https://http2.mlstatic.com/D_NQ_NP_738993-MLU76693721422_062024-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:46.295 -0300,mercado_livre_products_raw_202605041308.csv
MLB37491079,"Base Suporte Notebook,netbook, Tablet Dobravel",base suporte notebook netbook tablet dobravel,MLB-LAPTOP_STANDS,notebook_acessorio,active,Blackwatch,,,7905245323101,,https://http2.mlstatic.com/D_NQ_NP_770583-MLU76627676772_062024-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:46.295 -0300,mercado_livre_products_raw_202605041308.csv
MLB59564279,Mochila De Costas Grande Executiva Suporte Notebook Tripx,mochila costas grande executiva suporte notebook tripx,MLB-BACKPACKS,notebook_acessorio,active,Tripx,Casual,Notebook,,Preto,https://http2.mlstatic.com/D_NQ_NP_906401-MLA94251632730_102025-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:49.810 -0300,mercado_livre_products_raw_202605041308.csv
MLB22547651,Base Suporte Notebook Regulável Preto,base suporte notebook regulavel preto,MLB-LAPTOP_STANDS,notebook_acessorio,active,KinGo,Notebook,suporte notebook ajustável,6971671140002,,https://http2.mlstatic.com/D_NQ_NP_812442-MLA99464130498_112025-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:49.810 -0300,mercado_livre_products_raw_202605041308.csv
MLB40197669,Suporte Notebook Preto Kzs-01 Kazuk,suporte notebook preto kzs 01 kazuk,MLB-LAPTOP_STANDS,notebook_acessorio,active,Multilaser,,AC282,7909468528121,,https://http2.mlstatic.com/D_NQ_NP_812076-MLU78667549890_092024-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:49.810 -0300,mercado_livre_products_raw_202605041308.csv
MLB39024468,Suporte Notebook Fechado Vertical Parede,suporte notebook fechado vertical parede,MLB-LAPTOP_STANDS,notebook_acessorio,active,Lge Suportes,Notebook,Notebook Parede,7794175775940,,https://http2.mlstatic.com/D_NQ_NP_677626-MLU78193659853_082024-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:49.810 -0300,mercado_livre_products_raw_202605041308.csv
MLB37426147,"Base Suporte Notebook,netbook, Tablet Dobravel",base suporte notebook netbook tablet dobravel,MLB-LAPTOP_STANDS,notebook_acessorio,active,Blackwatch,,,7905245324443,,https://http2.mlstatic.com/D_NQ_NP_654062-MLU76581006876_062024-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:49.810 -0300,mercado_livre_products_raw_202605041308.csv
MLB49434015,Divisor de hub USB Rozenberg Extensão de hub USB X3 branca,divisor hub usb rozenberg extensao hub usb x3 branca,MLB-USB_HUBS,hub_adaptador,active,Rozenberg,,Splitter Alargador Hub USB X3,,,https://http2.mlstatic.com/D_NQ_NP_680479-MLA84556322237_052025-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:09:28.278 -0300,mercado_livre_products_raw_202605041308.csv
MLB30551829,Mesa Cabeceira Álamo: 2 Gavetas + Suporte Notebook,mesa cabeceira alamo 2 gavetas suporte notebook,MLB-NIGHTSTANDS,notebook_acessorio,active,Emes Moveis,,Álamo: 2 gavetas + suporte,7891082904965,Preto,https://http2.mlstatic.com/D_NQ_NP_782062-MLU74151879940_012024-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:49.810 -0300,mercado_livre_products_raw_202605041308.csv
MLB30455505,Mesa Computador Multiuso Suporte Notebook 1 Gaveta Prática Cor Preto,mesa computador multiuso suporte notebook 1 gaveta pratica cor preto,MLB-HOME_OFFICE_DESKS,notebook_acessorio,active,EJ Móveis | Lojas RPM,,Promoção presente decoração,7896194134101,Preto,https://http2.mlstatic.com/D_NQ_NP_661020-MLU79277281367_092024-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:49.810 -0300,mercado_livre_products_raw_202605041308.csv
MLB27493896,Suporte Notebook Cooler Externo Base Refrigerada Notebook,suporte notebook cooler externo base refrigerada notebook,MLB-EXTERNAL_LAPTOP_COOLERS_AND_FANS,notebook_acessorio,active,Ditols,,Suporte Notebook Cooler,7898971819027,,https://http2.mlstatic.com/D_NQ_NP_627367-MLU72055533246_102023-F.jpg,base notebook | cooler notebook | suporte notebook,3,2026-05-03,2026-05-02 22:16:03.261 -0300,mercado_livre_products_raw_202605041308.csv
MLB60118743,Capa Case Pasta P/ Notebook 17.1 Com Bols + Suporte Notebook Preto,capa case pasta p notebook 17 1 bols suporte notebook preto,MLB-LAPTOP_CASES,notebook_acessorio,active,Taber,,Sleev,7898094148653,Preto,https://http2.mlstatic.com/D_NQ_NP_776996-MLA95206552061_102025-F.jpg,suporte notebook,1,2026-05-03,2026-05-02 22:08:49.810 -0300,mercado_livre_products_raw_202605041308.csv
MLB51650827,Hub USB GITIFO Hub USB cinza,hub usb gitifo hub usb cinza,MLB-USB_HUBS,hub_adaptador,active,GITIFO,,Hub USB,803173541239,,https://http2.mlstatic.com/D_NQ_NP_931769-MLA86748295239_062025-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB24300925,Hub USB Guadrini Hub USB 3.0,hub usb guadrini hub usb 3 0,MLB-USB_HUBS,hub_adaptador,active,Guadrini,,Hub USB 3.0,"7896080650548, 7796508378729",,https://http2.mlstatic.com/D_NQ_NP_988237-MLA99588740512_122025-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB54937735,Hub USB Raspberry Pi Hub USB 3 branco,hub usb raspberry pi hub usb 3 branco,MLB-USB_HUBS,hub_adaptador,active,Raspberry Pi,,USB 3 Hub,5056561804187,,https://http2.mlstatic.com/D_NQ_NP_727530-MLA91916865875_092025-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB50872294,Hub USB 2.0 - Hub USB alimentado por 10 portas - Hub USB de,hub usb 2 0 hub usb alimentado 10 portas hub usb,MLB-USB_HUBS,hub_adaptador,active,Brovss,,No especificado,697691505275,,https://http2.mlstatic.com/D_NQ_NP_898542-MLA85600477699_062025-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB35714142,Asus Adaptador Wifi USB-AC53 Nano,asus adaptador wifi usb ac53 nano,MLB-NETWORK_CARDS,hub_adaptador,active,Asus,,,889349519080,,https://http2.mlstatic.com/D_NQ_NP_976479-MLA99464009882_112025-F.jpg,adaptador wifi usb,1,2026-05-03,2026-05-02 22:09:05.490 -0300,mercado_livre_products_raw_202605041308.csv
MLB49992489,Hub USB Hub Hub USB 8 em 2 cores preto,hub usb hub hub usb 8 2 cores preto,MLB-USB_HUBS,hub_adaptador,active,Hub Usb,,Hub 8 en 2,176332061856,,https://http2.mlstatic.com/D_NQ_NP_712161-MLA84702211895_052025-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB56132699,Hub USB BEITION hub usb c Multiport prateado,hub usb beition hub usb c multiport prateado,MLB-USB_HUBS,hub_adaptador,active,BEITION,,hub usb c Multiport,716404769596,,https://http2.mlstatic.com/D_NQ_NP_911837-MLA92035260760_092025-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB45226500,Hub USB C e hub USB com 4 portas USB 3.0,hub usb c hub usb 4 portas usb 3 0,MLB-USB_HUBS,hub_adaptador,active,ziyuetek,,No especificado,751677130087,,https://http2.mlstatic.com/D_NQ_NP_824726-MLA81452472736_122024-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB35848664,"Hub USB (1 direito e 1 esquerdo), Hub USB",hub usb 1 direito 1 esquerdo hub usb,MLB-USB_HUBS,hub_adaptador,active,Fidioto,,HUB-GR-GL,738061168949,,https://http2.mlstatic.com/D_NQ_NP_906234-MLU75671841442_042024-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB42118350,"Hub USB de 4 portas, hub USB 3.0 com",hub usb 4 portas hub usb 3 0,MLB-USB_HUBS,hub_adaptador,active,Tymyp,,TY-HB023-E-027,764097410912,,https://http2.mlstatic.com/D_NQ_NP_685176-MLA80074071719_102024-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB39053301,Hub Usb 2.0 Hub Usb 7 Portas Xtrad - Branco,hub usb 2 0 hub usb 7 portas xtrad branco,MLB-USB_HUBS,hub_adaptador,active,Xtrad,,Xtrad 7 Portas Branco,7908613443050,,https://http2.mlstatic.com/D_NQ_NP_703352-MLA79836984711_102024-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB39042323,Adaptador Wifi Usb Ecooda 802-iin,adaptador wifi usb ecooda 802 iin,MLB-NETWORK_CARDS,hub_adaptador,active,Ecooda,,Ecooda 802-IIN,7896296167069,,https://http2.mlstatic.com/D_NQ_NP_742555-MLA99986571025_112025-F.jpg,adaptador wifi usb,1,2026-05-03,2026-05-02 22:09:05.490 -0300,mercado_livre_products_raw_202605041308.csv
MLB22651738,Univex BULK7601 adaptador WiFi USB 2.0 802.11n,univex bulk7601 adaptador wifi usb 2 0 802 11n,MLB-NETWORK_CARDS,hub_adaptador,active,Univex,BULK7601,usb wireless,8699258564291,,https://http2.mlstatic.com/D_NQ_NP_671990-MLA99454594000_112025-F.jpg,adaptador wifi usb,1,2026-05-03,2026-05-02 22:09:05.490 -0300,mercado_livre_products_raw_202605041308.csv
MLB54548769,Adaptador Wifi Usb Dual Band Com 4 Antenas Wifi 5,adaptador wifi usb dual band 4 antenas wifi 5,MLB-NETWORK_CARDS,hub_adaptador,active,HELLFOX,,,137388290881,,https://http2.mlstatic.com/D_NQ_NP_606069-MLA99584398096_122025-F.jpg,adaptador wifi usb,1,2026-05-03,2026-05-02 22:09:05.490 -0300,mercado_livre_products_raw_202605041308.csv
MLB61117596,"Hub USB 3.0, expansor divisor de hub USB D",hub usb 3 0 expansor divisor hub usb d,MLB-USB_HUBS,hub_adaptador,active,Juejuezi,,Juejuezi 4 Puertos USB 3.0,,,https://http2.mlstatic.com/D_NQ_NP_628482-MLA95800829694_102025-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB28483143,"Hub USB alimentado, hub USB 3.0 de alumínio Atoll",hub usb alimentado hub usb 3 0 aluminio atoll,MLB-USB_HUBS,hub_adaptador,active,Atolla,,thx-050300kd,659103750208,,https://http2.mlstatic.com/D_NQ_NP_653175-MLU73785598326_012024-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB63017653,Hub USB 8 portas Windows Usb Extender 8 em 1 Adaptador multiporta 8 em 1 Hub USB Hub USB Portas USB Proteção contra sobrecarga Hub USB Transmissão de dados Okshop,hub usb 8 portas windows usb extender 8 1 adaptador multiporta 8 1 hub usb hub usb portas,MLB-USB_HUBS,hub_adaptador,active,Okshop,,Extensor USB 8 en 1,8888000684930,,https://http2.mlstatic.com/D_NQ_NP_729521-MLA100948025761_122025-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB47955799,"Hub USB Tymyp 6 em 1 Hub USB C, Hub USB com HDMI 4k, tipo C",hub usb tymyp 6 1 hub usb c hub usb hdmi 4k tipo c,MLB-NETWORK_HUBS,hub_adaptador,active,Tymyp,,TY-HB033-E-122,764258885993,,https://http2.mlstatic.com/D_NQ_NP_834891-MLA83439942654_042025-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB39252424,"Hub USB C, Hub USB Orico de 5 portas com",hub usb c hub usb orico 5 portas,MLB-USB_HUBS,hub_adaptador,active,Orico,,1,6941788800106,,https://http2.mlstatic.com/D_NQ_NP_915289-MLU78310078301_082024-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB41841405,Adaptador Wifi Ugreen Ax1800 Usb Wifi 6 P/ No Brasil,adaptador wifi ugreen ax1800 usb wifi 6 p no brasil,MLB-NETWORK_CARDS,hub_adaptador,active,Ugreen,,Ugreen,6941876222261,,https://http2.mlstatic.com/D_NQ_NP_814555-MLA80208360813_102024-F.jpg,adaptador wifi usb,1,2026-05-03,2026-05-02 22:09:05.490 -0300,mercado_livre_products_raw_202605041308.csv
MLB35912373,"Cabo HDMI Pacroban 8k (10 pés) branco 48 Gbps, cabo HDMI",cabo hdmi pacroban 8k 10 pes branco 48 gbps cabo hdmi,MLB-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,cabo,active,Pacroban,,Pacroban,722460204667,,https://http2.mlstatic.com/D_NQ_NP_789935-MLU75691313422_042024-F.jpg,cabo hdmi,1,2026-05-03,2026-05-02 22:12:08.004 -0300,mercado_livre_products_raw_202605041308.csv
MLB50706403,"Cabo Hdmi Para Telefone Para Tv, Cabo Hdmi Compatível Com T",cabo hdmi telefone tv cabo hdmi compativel t,MLB-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,cabo,active,Master Cables,,B08KTGYYMM,3395987914875,,https://http2.mlstatic.com/D_NQ_NP_777581-MLA85120912590_052025-F.jpg,cabo hdmi,1,2026-05-03,2026-05-02 22:12:08.004 -0300,mercado_livre_products_raw_202605041308.csv
MLB66263533,Hub USB - Hub-c - Hub USB-C para USB-A de 4 portas,hub usb hub c hub usb c usb 4 portas,MLB-USB_HUBS,hub_adaptador,active,Iogear,,GUH3C14,,,https://http2.mlstatic.com/D_NQ_NP_695421-MLA108240361389_032026-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB29027546,"Hub USB 3.0, Hub Usb Iczi com 4 portas USB 3.0",hub usb 3 0 hub usb iczi 4 portas usb 3 0,MLB-USB_HUBS,hub_adaptador,active,ICZI,,izec-a60,713869059071,,https://http2.mlstatic.com/D_NQ_NP_811006-MLU73371056326_122023-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB59992791,"Hub USB alimentado, hub USB 3.2/USB C de 8",hub usb alimentado hub usb 3 2 usb c 8,MLB-USB_HUBS,hub_adaptador,active,Rosonway,,RSH-A107,,,https://http2.mlstatic.com/D_NQ_NP_603452-MLA94457973522_102025-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB68377712,"Hub USB alimentado, hub USB 3.0 de 7 portas",hub usb alimentado hub usb 3 0 7 portas,MLB-USB_HUBS,hub_adaptador,active,Atolla,,THX-120300KU,,,https://http2.mlstatic.com/D_NQ_NP_728242-MLA110706697789_042026-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB38343513,"Cabo HDMI de alta velocidade de 6,6 pés/HDMI para cabo HDMI/WAVLI",cabo hdmi alta velocidade 6 6 pes hdmi cabo hdmi wavli,MLB-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,cabo,active,Wavlink,,,6955362088880,,https://http2.mlstatic.com/D_NQ_NP_790280-MLU77540066804_072024-F.jpg,cabo hdmi,1,2026-05-03,2026-05-02 22:12:08.004 -0300,mercado_livre_products_raw_202605041308.csv
MLB45059699,Cabo HDMI Postta Cabo HDMI de 50 pés 2.0v com 2 flanges HDMI,cabo hdmi postta cabo hdmi 50 pes 2 0v 2 flanges hdmi,MLB-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,cabo,active,Postta,,PHB-50FT,737353746339,,https://http2.mlstatic.com/D_NQ_NP_725186-MLA81324723432_122024-F.jpg,cabo hdmi,1,2026-05-03,2026-05-02 22:12:08.004 -0300,mercado_livre_products_raw_202605041308.csv
MLB37134696,Mouse sem fio Wisfox/cinza,mouse sem fio wisfox cinza,MLB-COMPUTER_MICE,mouse,active,Wisfox,,GKCE0147_09,782855012932,Cinza,https://http2.mlstatic.com/D_NQ_NP_800435-MLA80140213279_102024-F.jpg,mouse sem fio,1,2026-05-03,2026-05-02 21:59:59.895 -0300,mercado_livre_products_raw_202605041308.csv
MLB39157833,Hub USB Urban Factory MHU01uf Hub USB de 4 portas,hub usb urban factory mhu01uf hub usb 4 portas,MLB-USB_HUBS,hub_adaptador,active,Urban Factory,,219433,888225006423,,https://http2.mlstatic.com/D_NQ_NP_935747-MLU78026959302_082024-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:08:14.818 -0300,mercado_livre_products_raw_202605041308.csv
MLB62436324,"Hub USB alimentado por Zeroffi, hub USB de 14",hub usb alimentado zeroffi hub usb 14,MLB-USB_HUBS,hub_adaptador,active,Zeroffi,,J655-2402500D,751390908703,,https://http2.mlstatic.com/D_NQ_NP_779248-MLA98673594854_112025-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:09:24.616 -0300,mercado_livre_products_raw_202605041308.csv
MLB60147321,"Hub USB, hub USB 3.0 de 4 portas com cabo",hub usb hub usb 3 0 4 portas cabo,MLB-USB_HUBS,hub_adaptador,active,Bauihr,,Bauihr USB 3.0 Hub 4 Ports,,,https://http2.mlstatic.com/D_NQ_NP_839671-MLA95253498243_102025-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:09:24.616 -0300,mercado_livre_products_raw_202605041308.csv
MLB63501184,"Hub USB 3.0, 4 divisores de hub USB prateados",hub usb 3 0 4 divisores hub usb prateados,MLB-USB_HUBS,hub_adaptador,active,IVIIN,,No identificado,,,https://http2.mlstatic.com/D_NQ_NP_735860-MLA102521496517_122025-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:09:24.616 -0300,mercado_livre_products_raw_202605041308.csv
MLB38856403,Hub Usb Zonne,hub usb zonne,MLB-USB_HUBS,hub_adaptador,active,Zonne,,,7905546604169,,https://http2.mlstatic.com/D_NQ_NP_876795-MLU77923438270_082024-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:09:24.616 -0300,mercado_livre_products_raw_202605041308.csv
MLB38593558,Cabo HDMI macho Vanjoe de 5 metros de áudio 4K para TV Pc Conector HDMI Full Hd Cabo HDMI Cabo HDMI de 5 metros Cabo de alto-falante Cabo de plugue Cabo auxiliar de Displayport de áudio,cabo hdmi macho vanjoe 5 metros audio 4k tv pc conector hdmi full hd cabo hdmi cabo hdmi,MLB-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,cabo,active,Vanjoe,,HDTV-5M,722542198648,,https://http2.mlstatic.com/D_NQ_NP_612453-MLA91543420964_092025-F.jpg,cabo hdmi,1,2026-05-03,2026-05-02 22:12:08.004 -0300,mercado_livre_products_raw_202605041308.csv
MLB63733980,"Cabo HDMI 8k, Cabo HDMI de alta velocidade de 48Gbps",cabo hdmi 8k cabo hdmi alta velocidade 48gbps,MLB-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,cabo,active,Raykube,,A-1043,264818955895,,https://http2.mlstatic.com/D_NQ_NP_980554-MLA103274364457_122025-F.jpg,cabo hdmi,1,2026-05-03,2026-05-02 22:12:08.004 -0300,mercado_livre_products_raw_202605041308.csv
MLB38718306,Hub Usb Zonne,hub usb zonne,MLB-USB_HUBS,hub_adaptador,active,Zonne,,,7905546603742,,https://http2.mlstatic.com/D_NQ_NP_790325-MLA80517216114_112024-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:09:24.616 -0300,mercado_livre_products_raw_202605041308.csv
MLB38715903,Hub Usb Blackwatch,hub usb blackwatch,MLB-USB_HUBS,hub_adaptador,active,Blackwatch,,,7905546627168,,https://http2.mlstatic.com/D_NQ_NP_924581-MLU78035491503_072024-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:09:24.616 -0300,mercado_livre_products_raw_202605041308.csv
MLB34364137,Hub Usb Sumerx,hub usb sumerx,MLB-USB_HUBS,hub_adaptador,active,Sumerx,,,7908319700983,,https://http2.mlstatic.com/D_NQ_NP_836250-MLU77961539991_072024-F.jpg,hub usb,1,2026-05-03,2026-05-02 22:09:24.616 -0300,mercado_livre_products_raw_202605041308.csv
